,ape_code,revenue_2022,company_name,ape_name,resultat_exploitation_ratio_2022,last_number_of_employees,enrollment,corporate_object,equity_2022,current_assets_2022,gross_operating_ebitda_ratio_2022,net_result_2022,current_liabilities_2022,capital,roe_2022,indeed_job_results_count,google_business_notation,additional_info_region_code,net_debt_2022,reimbursement_ratio_2022,siren,commercial_name,siret,robustness_ratio_2022,glassdoor_notation,societeinfo_growth_ratio_2022,gross_operating_ebitda_2022,region_index,resultat_d_exploitation_2022,solvability_ratio_2022,type_ent,resultat_exploitation_ratio,net_result,current_assets,equity,current_liabilities,revenue,robustness_ratio,solvability_ratio,net_debt,gross_operating_ebitda,gross_operating_ebitda_ratio,CAGR_18_22,RCI_2022,RCI,total_fonds,equity_costs,taux de recrutement,RdtCpx_2022,RdtCpx,FRN_2022,FRN,reimbursement_ratio,RCI_21_22,capital_moy_sect,enrollment_moy_sect,last_number_of_employees_moy_sect,employees_number_for_linkedin_moy_sect,revenue_2022_moy_sect,net_result_2022_moy_sect,equity_2022_moy_sect,roe_2022_moy_sect,net_debt_2022_moy_sect,current_assets_2022_moy_sect,current_liabilities_2022_moy_sect,solvability_ratio_2022_moy_sect,gross_operating_ebitda_2022_moy_sect,gross_operating_ebitda_ratio_2022_moy_sect,gross_operating_ebitda_ratio_moy_sect,reimbursement_ratio_2022_moy_sect,robustness_ratio_2022_moy_sect,societeinfo_growth_ratio_2022_moy_sect,resultat_exploitation_ratio_2022_moy_sect,resultat_d_exploitation_2022_moy_sect,resultat_exploitation_ratio_moy_sect,net_result_moy_sect,current_assets_moy_sect,equity_moy_sect,current_liabilities_moy_sect,revenue_moy_sect,reimbursement_ratio_moy_sect,robustness_ratio_moy_sect,solvability_ratio_moy_sect,net_debt_moy_sect,gross_operating_ebitda_moy_sect,CAGR_18_22_moy_sect,RCI_2022_moy_sect,RCI_moy_sect,total_fonds_moy_sect,equity_costs_moy_sect,enrollment_sum,last_number_of_employees_sum,employees_number_for_linkedin_sum,revenue_2022_sum,roe_2022_sum,net_debt_2022_sum,gross_operating_ebitda_2022_sum,resultat_d_exploitation_2022_sum,net_result_sum,revenue_sum,net_debt_sum,pdm,pdm_2022,classification
4809,7022Z,69202881.0,AKSIS,Conseil pour les affaires et autres conseils de gestion,0.2028461358422346,852.0,852.0,Conseil pour les affaires et autres conseils de gestion,16893508.0,45480952.0,0.2304477179208767,10042779.0,17138039.0,451284.0,0.5944756411752965,,,2.0,31579644.0,1.869336078687742,390174621.0,AKSIS PROFIL EMPLOI PROFILEMPLOI,39017462100339.0,0.1451208223542023,,0.1862824386956215,15947646.0,hauts-de-france,14037537.0,2.653801406333596,ETI,0.1420875979960799,3681192.5,16724814.0,5332191.0,5429125.75,32973533.8,0.1226074980467974,3.010322965891445,16766769.0,3338120.25,0.0613028308743575,1.1378425312281018,0.3543312220589323,0.3258935992678445,22098960.0,0.0420643482770229,,0.5944756411752965,0.6903714626876644,28342913.0,11295688.25,1.0181791593736984,-0.0,12110678.324561404,317.9649122807017,317.9649122807017,2979.2872340425533,67970064.17857143,2627710.535714286,11721327.392857144,0.4248658245232551,52423092.92857143,56828604.60714286,13762416.25,4.02817999906649,6105538.714285715,0.1291440037934197,0.083207993673932,2.5465791184159845,0.0758110060287367,0.2207460007928529,0.1051660864747535,4511190.423076923,0.0416920038031842,1469215.0738304092,51058108.93932749,32566741.226608187,34517847.727339186,39401770.79155225,1.1095187747429294,0.0820369999294882,2.867032355199846,66290524.72383041,2411957.3779239766,0.1798092313774195,-1.1339278192629991,0.1900645930698595,98857265.9504386,0.0443925561207027,36248.0,36248.0,280053.0,1903161797.0,11.471377262127888,1467846602.0,170955084.0,117290951.0,167490518.41666666,4491801870.236957,7557119818.516666,0.0073408255200402,0.0363620587115011,Pépite
4886,6831Z,177305148.0,BNP PARIBAS REAL ESTATE TRANSACTION FRANCE,Agences immobilières,0.2373438530955683,4686.0,4686.0,Agences immobilières,33606526.0,88218304.0,0.2580310696900916,29507235.0,45329395.0,2720000.0,0.8780209831864204,,3.3,92.0,46488893.0,1.3833293271669913,329570857.0,BNPPRE TRANSACTION FRANCE,32957085700865.0,0.1664206332012424,,0.1406877722947079,45750237.0,île-de-france,42082287.0,1.9461610727431944,ETI,0.1869770777908445,18543061.25,72875474.5,22644464.75,35052562.75,149429691.8,0.131424027244049,2.060969166740444,42649796.6,33451348.0,0.2247416878676693,0.0779595642164097,0.6879922032989928,0.4902600141566308,65294261.35,0.0473403177260998,,0.8780209831864204,0.818878319921428,42888909.0,37822911.75,1.5479528059942331,-0.01,2017854.8727272728,377.4339622641509,377.4339622641509,4038.7083333333335,19975103.0,2888447.3076923075,5457835.153846154,0.3282052982128955,9943617.307692308,13184999.923076924,6593350.461538462,1.6381006587919034,4633498.076923077,0.1272996398182355,0.0769564609269354,1.1637803458700953,0.0718006838349464,0.124749510597073,0.1127935610963468,4798842.0,0.0630439989427133,1149332.1121212123,19914094.85757576,5190355.383333333,5798628.369696969,30844349.825454548,0.7916403480680194,0.0358425524117759,2.1551147633330423,19579615.76242424,2772210.3030303027,0.2562287481241165,0.4307511124107694,0.2158623904972926,24769971.14575757,0.0355136838315294,20004.0,20004.0,193858.0,299626545.0,4.266668876767643,129267025.0,60235475.0,52787262.0,63213266.16666667,1696439240.4,1076878866.9333334,0.0880843169866586,0.5917538047238105,Pépite
5101,6202B,6150743.0,Q1C1,Tierce maintenance de systèmes et d'applications informatiques,0.2728491500945496,18.0,18.0,"maintenance de systèmes informatiques, gestion de parcs informatiques et toutes prestations informatiques",1692685.0,2698229.0,0.2798580594246906,1258744.0,1692684.0,10000.0,0.7436374753719682,,,37.0,1294673.0,0.7648635156570773,751818550.0,Q1C1,75181855000038.0,0.204649096865208,,0.3966680207790014,1721335.0,centre-val de loire,1678225.0,1.5940535859026257,PME,0.0846137361188117,235245.75,1143613.75,375558.0,375558.25,3088195.0,0.091632752526994,3.283852232507158,988838.2,349256.5,0.0995688659802826,0.7905607938878235,1.251802753730564,0.306287436259489,1364396.2,0.0437627911892454,,0.7436374753719682,0.6263899317815091,1005545.0,768055.5,1.0000006656761409,0.6,6611016.9,297.3,297.3,776.3333333333334,206582343.66666663,562553.2,12267688.2,0.0964426343093299,76681426.8,68216297.4,20871113.2,3.62621548592165,16447142.4,0.1116399254680725,0.054366126015005,22.971933572167075,0.0575032119133336,0.1800322643456643,0.0662353445474133,182294.8,0.027657230915806,779260.3041666667,39608869.270833336,9883580.183333334,14297404.745833334,88740374.175,1.748220601154964,0.008659880959012,2.364570832051555,44916813.3375,7052966.691666667,0.0904888287427176,0.1260715957417723,0.025249923663238,54800393.520833336,0.0411933967165341,5946.0,5946.0,6987.0,1239494062.0,0.4822131715466496,383407134.0,82235712.0,911474.0,15585206.083333334,1774807483.5,898336266.75,0.0017400168912461,0.0049623013038686,Pépite
5127,4110C,83192811.0,Goodman France,Promotion immobilière d'autres bâtiments,0.4341339181338637,19.0,19.0,Promotion immobilière d'autres bâtiments,36500265.0,55844963.0,0.4348997895984065,25941686.0,36500264.0,5000002.0,0.7107259632224588,,,75.0,19725944.0,0.5404328982269033,408627354.0,Goodman France,40862735400116.0,0.3118260542969271,,0.4123306646182481,36180536.0,île-de-france,36116821.0,1.5299879200873725,PME,0.1165733502517985,6566248.25,53397945.25,20729328.5,20729328.5,70478840.2,0.1308245705520863,3.020190826778464,30352329.6,9072356.25,0.1172665274281038,0.2215618666802938,1.3410229851599138,0.2009956007702713,51081658.1,0.0502903833499484,,0.7107259632224588,0.3167612617070543,19344699.0,32668616.75,1.0,1.33,1487553.9523809524,38.583333333333336,38.583333333333336,233.42857142857144,19061252.4,10696812.666666666,13971875.333333334,0.9230769345683822,9946392.666666666,20131956.0,13987247.0,1.1816307965624522,11026013.0,-0.0302959551643275,0.0494298426004317,1.2039708193207197,0.6469135955470664,0.270606207397196,-0.0331453319819001,16491718.5,-0.0399118623731415,347579.75,19051538.30952381,-1310890.880952381,-728660.0,16044215.798412696,1.5403417605059777,-0.0580984213704888,3.848473316480239,21463190.828571428,828252.8253968253,0.8216794717593146,-2.705801418425433,0.1404049466663347,20152299.947619047,0.0238690741506583,463.0,463.0,1634.0,95306262.0,1.8461538691367645,29839178.0,33078039.0,32983437.0,7299174.75,336928531.76666665,450727007.4,0.2091803856160474,0.8728997366405997,Pépite
5286,5912Z,21814769.0,MATHEMATIC,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",0.2303926298738254,37.0,37.0,Production oeuvres audiovisuelles en 3D. Production effets visuels. Prestation techniques dans le domaine de la production audiovisuelle.,5017702.0,13603335.0,0.2540608612449666,2966480.0,5017702.0,333333.0,0.5912029052343084,,,75.0,10177187.0,2.0282565604733005,491420808.0,MATHEMATIC,49142080800025.0,0.135984937543918,,0.2412248626544399,5542279.0,île-de-france,5025962.0,2.7110687322603058,PME,0.0833455258600285,785072.5,5366499.0,1776085.5,1781090.25,14755479.8,0.0751318494058675,2.8750172329099457,5911503.2,1404063.0,0.1074895304349808,0.2655999059936824,0.3455167487359406,0.2189631795816864,7687588.7,0.0415516423244651,,0.5912029052343084,0.4420240467027066,8585633.0,3585408.75,1.0028178542080322,0.14,411645.9090909091,152.0,152.0,2439.8,33429172.83333333,2661016.0,7701278.6,0.4476554109259432,20321647.8,19417255.0,8390090.0,2.798237520591644,5166795.0,0.1373570962955954,0.0492641245679514,2.775674208508142,0.0764116149221849,3.146197457517925,0.1053590358089252,3812995.6,-0.0196252542421501,188714.4924242424,8570815.265151514,2274924.083333333,2885265.734848485,21821442.34090909,1.0076165809712618,-0.005355746891259,2.7500295354084843,10289099.418181818,1267543.8409090908,0.0193394578787994,0.2383161380907755,-0.0304077178498792,12564023.50151515,0.0361830735013404,1672.0,1672.0,24398.0,200575037.0,2.238277054629716,101608239.0,25833975.0,19064978.0,2075859.4166666665,240035865.75,113180093.6,0.0614719794223084,0.1087611366114318,Pépite
5939,9002Z,6595111.0,CONCEPT GROUP,Activités de soutien au spectacle vivant,0.2037397096121657,8.0,8.0,Services annexes aux spectacles plus généralement locations ventes de matériels d éclairage de sonorisation de structures de décoration de vidéo et autres se rapportant aux spectacles et activité de holding concevoir et produire tout évènement culturel et ou commercial nécessitant une ou plusieurs interventions techniques tant au niveau des moyens en personnels qu'en matériel concevoir et produire la communication sonore et visuelle d'évènements culturels et ou commerciaux en produisant des supports et des campagnes publicitaires concevoir et réaliser des filtres d'éclairage sur mesure par traitement de l'image assisté par ordinateur assurer la vente l'installation en fixe la location et la réparation du matériel électronique qu'elle vend toutes opérations de traduction et d'infographie pouvant se rattacher directement ou indirectement à l'objet social,1435639.0,2914849.0,0.2441265962013376,1257247.0,1507640.0,600000.0,0.8757403497675947,,,83.0,2638864.0,1.838111112891193,429374630.0,CONCEPT GROUP,42937463000037.0,0.1906331826712241,,0.717352046557034,1610042.0,provence-alpes-côte d'azur,1343686.0,1.9333852909182565,TPE,,762510.5,2811259.5,-354827.0,-513256.0,5217695.0,0.2938726077083808,-10.0,3710482.3333333335,853306.0,0.4443979200469549,0.8934330294931314,0.8934330294931314,0.2293598871775451,3355655.333333333,0.0247129999247042,,0.8757403497675947,-2.148964143089449,1407209.0,3324515.5,1.446496461655962,0.5,1657754.2857142857,65.57142857142857,65.57142857142857,132.0,19582203.85714286,1504423.6666666667,5498353.333333333,0.3550100363442682,11520540.666666666,11467716.0,5615688.0,2.0646304190282643,3074251.6666666665,0.166985042366822,0.1487591165691473,2.1926496909190005,0.0771140426584039,0.8262724982878995,0.109933368194304,1956227.8333333333,0.0365835742706102,347192.21428571426,7160866.392857143,4182542.1785714286,4216484.964285715,15869048.23809524,1.072216481926552,0.0435412432566507,0.3145735743892392,7876229.504761904,1320655.1785714286,0.2203843039113353,-0.0756562703129931,0.2690390257191272,12058771.683333334,0.0456600765352757,459.0,459.0,660.0,137075427.0,2.1300602180656094,69123244.0,18445510.0,11737367.0,2430345.5,111083337.66666669,55133606.53333333,0.0469709959171104,0.0481130071548126,Pépite
6556,8292Z,6951085.0,PRESTALEC,Activités de conditionnement,0.2681640348233405,86.0,86.0,Toutes activités d'entreposage de manutention et de conditionnement pour tous produits de luxe à distribution sélective spécialisée ou privilégiée et notamment dans les arts de la table horlogerie orfevrerie optique parfumerie et toutes activités annexes à ces activités -,3109097.0,4680732.0,0.2691775456637345,2025099.0,3109098.0,19056.0,0.6513463555495373,,,31.0,1815748.0,0.5840113705040403,381116987.0,PRESTALEC,38111698700011.0,0.2913356691797036,,0.0574123302414555,1871076.0,occitanie,1864031.0,1.505495162905769,PME,0.1367666413667948,969424.75,3871139.75,1997653.75,1488004.0,6042829.0,0.1879845948084461,10.0,2430290.4,811527.0,0.1343749326866181,0.0746943235553627,1.2885309175036936,0.40678536671694,4427944.15,0.0525573503450805,,0.6513463555495373,0.4852816710603627,1571634.0,2383135.75,0.7448758324609558,0.28,361094.2222222223,66.88888888888889,66.88888888888889,19.4,7249628.0,949867.3333333334,1616921.0,0.5118191326318589,3408847.0,3270907.0,1643792.3333333333,2.4146887240632924,763540.3333333334,0.1032721370474464,0.1012323378644444,3.426206395957079,0.1513050537337055,-0.0002203338547053,0.0672752575473696,502582.0,0.0278176852651463,80909.53703703704,4288443.657407407,1429759.7129629632,1474178.3703703703,10242167.237037037,1.0970051072769706,0.028262204356561,4.400419756427952,5903806.498148148,876667.4074074073,0.0274512124572325,0.6444064666638634,0.0201327868698094,7333566.211111111,0.0370214738937015,602.0,602.0,97.0,21748884.0,1.5354573978955766,10226541.0,2290621.0,1507746.0,728185.8333333334,92179505.13333333,53134258.48333333,0.065555016717212,0.3196065140629744,Pépite
6958,8542Z,5518349.0,ITO,Enseignement supérieur,0.2058155437432464,33.0,33.0,"L'enseignement, la recherche et le développement de l'ostéopathie dans le cadre de la formation initiale ainsi que de la valorisation des acquis professionnels VAP et de la validation des acquis de l'expérience VAE ainsi que la formation continue pour les professionnels de l'ostéopathie.",5298666.0,9885971.0,0.2356592524322039,998011.0,5298665.0,46000.0,0.188351369948587,,,31.0,5485059.0,1.0351773446373107,441346368.0,ITO,44134636800026.0,0.1808531863425093,,0.1112567946397232,1300450.0,occitanie,1135762.0,1.8657475043242024,PME,0.1825915374608314,629103.5,7389525.0,3261831.5,3281830.75,4517563.6,0.1537739375614378,2.2069001371846366,4963410.2,911208.75,0.2128767791334145,0.1127650470352051,0.217559282071002,0.1531524650355853,8225241.7,0.0498281802466667,,0.188351369948587,0.1928681785064618,4587306.0,4107694.25,1.0061312946422891,0.06,2477227.090909091,72.54545454545455,72.54545454545455,57.42857142857143,14878742.0,1412129.7142857143,10364747.0,0.3156675423882534,15865644.42857143,20198543.85714286,11142851.0,3.2514390412981524,3325426.571428572,0.2085363689810909,0.2155861560989121,3.106548290297563,0.1062420116798387,0.0876736997935539,0.1366388677315607,1747759.857142857,0.1410361124898148,896163.8560606062,13291446.568181818,6179322.515151515,6751626.757575759,14403491.38181818,1.016935852709536,0.0925872356302906,2.1798356518032764,11323537.95,2658554.234848485,0.3212831026460144,0.0878983428390972,0.1475126589671736,17502860.465151515,0.0436676879821676,798.0,798.0,402.0,133908678.0,2.209672796717774,111059511.0,23277986.0,12234319.0,9857802.416666668,158438405.2,124558917.45,0.028513059029453,0.0412097937371915,Pépite
7065,8129A,81203499.0,ECOLAB PEST FRANCE SAS ,"Désinfection, désinsectisation, dératisation",0.2294871801029165,485.0,485.0,"Etudes, conseils, lutte intégrée contre les insectes rongeurs et autres nuisibles, désinfection, traitements sanitaires, hygiène des locaux, analyse des résidus, pesticides, toutes activités s'y rapportant, services divers fournis aux entreprises et collectivités, vente, location et entretien de matériels associés à la lutte contre les nuisibles, traitement des bois contre l'humidité. Prise de participation financière dans tous groupements, la gestion de ses participations, toutes prestations de services dans les domaines financiers, comptables et informatique, etc... ",18993856.0,51400157.0,0.3290903880878335,11648823.0,22950442.0,6658600.0,0.6132942673673002,,,92.0,47287428.0,2.489617063538862,341039105.0,ECOLAB PEST FRANCE SAS ,34103910500174.0,0.1434522298109346,,0.0770229768043518,26723291.0,île-de-france,18635162.0,2.2396151237523005,ETI,0.1991696436348298,7717648.5,37698475.25,20167063.5,23443104.25,69860565.8,0.120480003383665,1.7499875683954174,35748769.0,19361156.25,0.2876460116839803,0.0742015254685618,0.4094530648198057,0.5413853136477472,55915832.5,0.0480334107517758,,0.6132942673673002,0.3826857836789178,28449715.0,14255371.0,1.16244510510913,-0.03,10105915.42857143,397.2857142857143,397.2857142857143,76.0,32241997.33333333,4419025.0,8455603.666666666,0.3719148002834008,18725184.33333333,21169108.33333333,9798508.666666666,1.9103174331467088,10281116.333333334,0.2796200510579237,0.1052839402140874,1.741629178053446,0.115827709017922,0.1007973530864582,0.1503836588976134,6791803.0,0.0789941862429112,1495159.5357142857,23446638.60714286,19208943.32142857,19922269.035714287,36171445.58571429,1.0842648428652508,0.0536642977208037,2.2703004971856164,17396794.657142855,4519301.5,0.0967500155778037,0.6257071629566265,0.179850857189038,36605737.97857143,0.0482378100645492,2781.0,2781.0,304.0,96725992.0,1.1157444008502024,56175553.0,30843349.0,20375409.0,10466116.75,253200119.1,121777562.6,0.2759104776424254,0.8395209738453755,Pépite
7182,4651Z,30163962.0,FACTORY SOFTWARE,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",0.2545930471600514,43.0,43.0,Importation distribution et assemblage de matériels informatique et logiciels,15135583.0,35935071.0,0.2542593376824967,6288969.0,15181448.0,8035959.0,0.4155088707187559,,,77.0,23488966.0,1.5519036167949394,815332812.0,WONDERWARE FRANCE,81533281200016.0,0.2084928034321221,,0.1173988563650566,7669469.0,île-de-france,7679535.0,2.3670384406019767,PME,0.289054407143926,4202172.25,20612563.75,11860329.75,11899832.5,26064165.75,0.2216258065016811,1.4320906915688922,13141982.8,5530236.75,0.298314506219173,0.0708082041744653,0.3030299336168918,0.4823025213821441,25002312.55,0.0537184654945048,,0.4155088707187559,0.3543048413135393,20753623.0,8712731.25,1.0033306620332374,-0.23,3622998.6666666665,202.9821428571429,202.9821428571429,2504.543478260869,133319251.47619048,1584780.2857142857,9197803.666666666,0.329710209325161,57724038.95238096,54620617.95238096,14845513.76190476,5.999006960005067,5532811.952380952,0.0644595624512806,0.0338450550412171,4.225283491125983,0.0355492161011897,0.0654102890619496,0.0508267555839473,3972632.85,0.0232957056146752,735741.8684210526,35245504.46783626,8017144.001461988,10142552.334795322,96637039.4599415,1.395702898085877,0.0063546459213451,2.85463179871742,34575598.25146199,2908797.6052631577,0.1505798393057336,0.15184662050147,-0.0808508274209095,42592742.25292397,0.0426070923311782,11367.0,11367.0,115209.0,2799704281.0,6.59420418650322,1212204818.0,116189051.0,79452657.0,41937286.5,5508311249.216666,1970809100.3333333,0.0047317888497507,0.0107739814539362,Pépite
7254,7111Z,14754756.0,ATELIERS 234,Activités d'architecture,0.0824243382947166,100.0,100.0,Activités d'architecture,4233688.0,9057860.0,0.3509883863887685,1146657.0,4702495.0,1819068.0,0.2708411673226747,,,75.0,4687422.0,1.1071722809994502,414809889.0,ATELIERS 234,41480988900010.0,0.0777143993435066,,0.0816209584148533,5178748.0,île-de-france,1216151.0,1.926181739693503,PME,0.1205861876807374,990316.25,9716250.75,4365697.25,4921772.0,13430766.6,0.0755219731360262,1.9846275459936664,4966165.4,4468219.25,0.336330956752152,0.0533927049202097,0.2632746049986625,0.2065534757036935,9331862.65,0.0533913496894427,,0.2708411673226747,0.2268403403373882,4355365.0,4794478.75,1.1273736400296654,0.04,890942.7333333333,86.6,86.6,76.27272727272727,14981333.4,1781512.4,9117793.0,0.2117050687366068,4589558.8,12888819.8,9238992.6,1.5878514188262538,3314329.0,0.2340886777622154,0.1834285113031758,0.7772896336416474,0.1159054556090938,0.0572109998194154,0.1586384458657503,2159342.8,0.0997420484372734,557139.4944444444,17941094.766666666,4580669.3,8683754.594444444,14295872.167777777,1.4274724218014003,0.0527092778885221,3.430591743123867,16496124.65,3978303.911111111,0.1295826083915109,0.9422896651333748,0.2244436774360041,21076793.95,0.0450504655053411,1299.0,1299.0,839.0,74906667.0,1.0585253436830342,22947794.0,16571645.0,10796714.0,8357092.416666666,214438082.51666665,247441869.75,0.0626323759398292,0.196975203822645,Pépite
7436,6630Z,12176550.0,MIDI 2 I,Gestion de fonds,0.2180399209956843,23.0,23.0,"Gestion de portefeuilles collectifs d'instruments financiers, conseil en investissement immobilier, consultant, assistance et conseil, démarchage financier, organisation et animation de séminaire, prise de participation, création, acquisition, vente de tous fonds de commerce, activité de transaction immobilière et gestion immobilière.",5110540.0,11930760.0,0.2797414702850971,1839122.0,5595703.0,3000000.0,0.3598684287766068,,,31.0,6767691.0,1.3242614283422105,487674731.0,MIDI 2 I,48767473100046.0,0.1510380198003539,,0.2339290433671608,3406286.0,occitanie,2654974.0,2.132128885325044,PME,0.2123735467691715,1560431.5,9657016.75,5617165.25,5650621.25,9516919.8,0.1718504780048207,1.797991794219694,5168807.8,2162846.25,0.2440400813779367,0.0733566840542768,0.2903086744128743,0.3894851369516564,10785973.05,0.0560392141903228,,0.3598684287766068,0.2777969724141549,6335057.0,4006395.5,1.0059560291554537,-0.06,1978680.523809524,691.8095238095239,691.8095238095239,651.1666666666666,56915742.2,4864861.833333333,13270787.666666666,0.1587834866890871,25275911.83333333,35609825.5,14725106.333333334,1.9222912753697827,7603109.833333333,0.1503984638935685,0.1434018037557567,1.2972296557295329,0.0650677366254438,-0.0218002792087214,0.118183118158084,8231720.6,0.1167991142300269,3244987.76984127,20169570.55952381,10278795.09126984,10633388.813492063,35858495.37857143,1.2914532107626917,0.0826716197643958,1.847062246746341,14581998.732539682,5193206.896825396,0.4480337356202851,0.2315408201148365,0.3066871494297755,24860793.823809523,0.0492549583530962,14528.0,14528.0,11721.0,284578711.0,0.9527009201345228,151655471.0,45618659.0,41158603.0,68144743.16666667,753028402.9499999,306221973.3833333,0.0126381950039564,0.0427879863437852,Pépite
7751,9311Z,5152426.0,PRISES EN MAIN,Gestion d'installations sportives,0.2186354544441783,37.0,37.0,"Gestion de salle d'escalade, commercialisation de matériels et d'accessoires destinés à la pratique de l'escalade, organisation de toutes réceptions et manifestations diverses, la vente et la location de matériel et équipement se rapportant à l'escalade.",1754678.0,3656578.0,0.3100104688548656,625042.0,1756806.0,200000.0,0.3562146445102748,,,31.0,4384354.0,2.4986658520822624,501962203.0,ALTISSIMO,50196220300011.0,0.1213102332765186,,0.593839601597791,1597306.0,occitanie,1126503.0,2.081378365055675,PME,0.0802857316815109,229034.5,1621735.0,839190.25,849869.75,3545831.6,0.0802084813981997,1.8879142587770883,3629935.8,643948.75,0.2038847735829593,0.0413798670094874,0.3290089547587815,0.2967286064504135,4469126.05,0.0393887511854806,,0.3562146445102748,0.2729232137766138,1899772.0,771865.25,1.012725958148346,0.08,1369507.6,173.4,173.4,294.875,11682682.0,253396.5,-1899386.5,0.188753765340707,16993623.5,12275841.5,-1519305.5,-1.137964415271895,504191.5,0.1388375244182075,0.0954688012729489,-1.4159371015507212,0.0574088254577809,2.0342292025914515,0.1072908164622765,526335.5,-0.0989897512691166,-668864.35,9364593.966666669,12882943.05,13589071.525,15754368.718333334,1.034994125795909,-0.0686955154255391,0.6088774475355436,32414291.451666664,2278565.408333333,0.1066595871255593,0.1622030644302883,-0.3364681841197854,45297234.501666665,0.0377493661229983,1734.0,1734.0,2359.0,23365364.0,0.377507530681414,33987247.0,1008383.0,1052671.0,-6688643.5,157543687.18333334,324142914.51666665,0.0225069735474308,0.2205155460021936,Pépite
8183,4619B,5973397.0,SCF,Autres intermédiaires du commerce en produits divers,0.2397873437844496,27.0,27.0,Autres intermédiaires du commerce en produits divers,1420786.0,3437479.0,0.2397752903414924,1056122.0,1420786.0,160000.0,0.743336434902934,,,81.0,2016693.0,1.419420658705815,423065887.0,SCF,42306588700014.0,0.1768042539278738,,0.2407416869808257,1432273.0,occitanie,1432345.0,2.419420658705815,PME,0.1590980267533853,464656.75,2119763.75,794498.5,794499.0,4314154.6,0.1247714408851951,2.768230197019522,1463550.4,659566.75,0.1590813048613424,0.1397102660987419,0.5236900212377392,0.3506142829196959,2258048.9,0.0475925884510295,,0.743336434902934,0.5848428285264227,2016693.0,1325264.75,1.0000006293278088,-0.16,7026754.375,25.5,25.5,6.0,8840134.0,2027945.75,18884308.75,0.2126669540642028,4029918.5,4452656.0,18911169.5,0.8190880371037371,716749.25,0.105427703624039,0.0412299792001036,-0.179674834115276,0.2924153960088294,0.1419633329136159,0.0758824311514041,477892.25,0.0045313577456074,2103039.40625,4047453.90625,9339240.96875,9358698.5,10981993.914583333,0.5222982966529113,0.3422652021811292,2.275340684246262,3057194.25,493761.78125,0.4012225901701754,0.1101668431347478,0.0925943963755893,12396435.21875,0.048531311764995,204.0,204.0,18.0,35360536.0,0.8506678162568115,16119674.0,2866997.0,1911569.0,16824315.25,87855951.31666666,24457554.0,0.0491048646716046,0.1689283499548762,Pépite
8423,8532Z,7955312.0,EFAP-ICART AQUITAINE SAS,Enseignement secondaire technique ou professionnel,0.4742803299229496,11.0,11.0,"Enseignement général et professionnel, formation. La formation par l'apprentissage, la gestion des centres de formation d'apprentis (CFA) et la mise en oeuvre, dans son établissement principal ainsi que dans ses établissements secondaires, des missions liées à l'apprentissage telles que définies au livre II de la sixième partie du Code du travail.",2867807.0,5241190.0,0.5034306636873576,2817460.0,2867806.0,17329.0,0.982444076606271,,,33.0,2810707.0,0.9800893156338624,509529541.0,EFJ BORDEAUX,50952954100013.0,0.3541608424660151,,0.1653085361105504,4004948.0,nouvelle-aquitaine,3773048.0,1.827595729976156,PME,0.4920518035127003,1950617.75,3722610.25,1992705.0,1992705.0,6008193.8,0.3482226539725508,1.8496353172175888,2250319.6,2821097.25,0.5034019473094316,0.1690610935195421,1.1871066797450391,1.127586467524739,4243024.6,0.0534821287625813,,0.982444076606271,0.9788793373831048,2373384.0,1729905.25,1.0,0.15,4344052.333333333,1764.0,1764.0,1010.0,8645581.5,23960.5,1798801.0,-1.406255335479913,7079541.5,6269253.5,2149669.5,3.462574945223043,493370.0,0.0900692215962037,-4.053220042437013,8.265088334465853,0.0287522720369674,0.0703574835836256,0.0612291526713258,2040946.6666666667,0.2284469838536684,2394269.8125,46559880.0,68822126.125,106062477.5,10030068.6875,1.1188962560912028,0.1918783140546365,1.1894530085921222,47457830.3875,-74722820.625,0.4498268256541052,0.3574775655173779,0.9429513594636788,116279956.5125,-0.1262503363739431,7056.0,7056.0,3030.0,17291163.0,-2.812510670959826,14159083.0,986740.0,6122840.0,9577079.25,40120274.75,189831321.55,0.1497545527152702,0.4600796372112159,Pépite
